Epoch: 001, LR: 0.001000, Loss: 0.6935449, Validation MAE: 44.1072464, Test MAE: 35.3054276, Test MAE norm: 0.4812275
Epoch: 002, LR: 0.001000, Loss: 0.5310711, Validation MAE: 35.9554634, Test MAE: 27.3774452, Test MAE norm: 0.3731658
Epoch: 003, LR: 0.001000, Loss: 0.4330442, Validation MAE: 30.5894585, Test MAE: 26.1885605, Test MAE norm: 0.3569609
Epoch: 004, LR: 0.001000, Loss: 0.3805528, Validation MAE: 24.4515705, Test MAE: 22.3396969, Test MAE norm: 0.3044993
Epoch: 005, LR: 0.001000, Loss: 0.3234111, Validation MAE: 21.0349808, Test MAE: 21.8537502, Test MAE norm: 0.2978756
Epoch: 006, LR: 0.001000, Loss: 0.2956423, Validation MAE: 19.9870625, Test MAE: 20.9073162, Test MAE norm: 0.2849753
Epoch: 008, LR: 0.001000, Loss: 0.2538873, Validation MAE: 13.4224129, Test MAE: 12.5653419, Test MAE norm: 0.1712708
Epoch: 016, LR: 0.001000, Loss: 0.1804011, Validation MAE: 11.4643536, Test MAE: 10.1469154, Test MAE norm: 0.1383066
Epoch: 019, LR: 0.001000, Loss: 0.1563162, Validation MAE: 10.7196579, Test MAE: 9.0838318, Test MAE norm: 0.1238164
Epoch: 022, LR: 0.001000, Loss: 0.1235158, Validation MAE: 9.8806181, Test MAE: 9.2551270, Test MAE norm: 0.1261512
Epoch: 024, LR: 0.001000, Loss: 0.1183613, Validation MAE: 8.9971714, Test MAE: 7.9661355, Test MAE norm: 0.1085817
Epoch: 029, LR: 0.001000, Loss: 0.1116664, Validation MAE: 8.4431353, Test MAE: 7.1944208, Test MAE norm: 0.0980629
Epoch: 039, LR: 0.001000, Loss: 0.1070711, Validation MAE: 8.1344709, Test MAE: 6.8858743, Test MAE norm: 0.0938573
Epoch: 046, LR: 0.001000, Loss: 0.1009110, Validation MAE: 8.0445499, Test MAE: 6.7509842, Test MAE norm: 0.0920187
Epoch: 048, LR: 0.001000, Loss: 0.0966673, Validation MAE: 7.7958031, Test MAE: 6.5433884, Test MAE norm: 0.0891891
Epoch: 058, LR: 0.001000, Loss: 0.0911280, Validation MAE: 8.1763630, Test MAE: 6.6458845, Test MAE norm: 0.0905861
Epoch: 060, LR: 0.000900, Loss: 0.0932052, Validation MAE: 7.7790723, Test MAE: 6.2298255, Test MAE norm: 0.0849151
Epoch: 063, LR: 0.000900, Loss: 0.0928994, Validation MAE: 7.5791125, Test MAE: 6.3360915, Test MAE norm: 0.0863635
Epoch: 066, LR: 0.000900, Loss: 0.0928599, Validation MAE: 7.5173969, Test MAE: 6.2259822, Test MAE norm: 0.0848627
Epoch: 072, LR: 0.000900, Loss: 0.0898180, Validation MAE: 7.4811082, Test MAE: 6.1736250, Test MAE norm: 0.0841490
Epoch: 082, LR: 0.000900, Loss: 0.0898168, Validation MAE: 8.9549341, Test MAE: 7.2640805, Test MAE norm: 0.0990124
Epoch: 083, LR: 0.000900, Loss: 0.0977864, Validation MAE: 8.3417425, Test MAE: 7.1707850, Test MAE norm: 0.0977407
Epoch: 085, LR: 0.000810, Loss: 0.0883463, Validation MAE: 7.8092017, Test MAE: 6.7272902, Test MAE norm: 0.0916957
Epoch: 087, LR: 0.000810, Loss: 0.0927374, Validation MAE: 7.5614614, Test MAE: 6.3627934, Test MAE norm: 0.0867275
Epoch: 090, LR: 0.000810, Loss: 0.0871832, Validation MAE: 7.4956851, Test MAE: 6.2495928, Test MAE norm: 0.0851845
Epoch: 096, LR: 0.000729, Loss: 0.0843417, Validation MAE: 7.4408102, Test MAE: 5.8680477, Test MAE norm: 0.0799839
Epoch: 099, LR: 0.000729, Loss: 0.0845817, Validation MAE: 7.1932421, Test MAE: 5.9774151, Test MAE norm: 0.0814746
Epoch: 102, LR: 0.000729, Loss: 0.0807396, Validation MAE: 6.9852853, Test MAE: 5.6938186, Test MAE norm: 0.0776091
Epoch: 105, LR: 0.000729, Loss: 0.0783987, Validation MAE: 6.7648082, Test MAE: 5.4573712, Test MAE norm: 0.0743862
Epoch: 108, LR: 0.000729, Loss: 0.0762527, Validation MAE: 6.3907189, Test MAE: 5.2414045, Test MAE norm: 0.0714425
Epoch: 118, LR: 0.000729, Loss: 0.0898533, Validation MAE: 7.8143120, Test MAE: 6.1197853, Test MAE norm: 0.0834152
Epoch: 122, LR: 0.000656, Loss: 0.0795025, Validation MAE: 7.5682559, Test MAE: 6.2626352, Test MAE norm: 0.0853623
Epoch: 123, LR: 0.000656, Loss: 0.0808560, Validation MAE: 7.3659978, Test MAE: 6.1096935, Test MAE norm: 0.0832776
Epoch: 126, LR: 0.000656, Loss: 0.0801630, Validation MAE: 7.1644735, Test MAE: 5.9328790, Test MAE norm: 0.0808676
Epoch: 128, LR: 0.000656, Loss: 0.0782213, Validation MAE: 7.0487242, Test MAE: 5.9804306, Test MAE norm: 0.0815157
Epoch: 131, LR: 0.000590, Loss: 0.0775871, Validation MAE: 6.8915267, Test MAE: 5.6822553, Test MAE norm: 0.0774515
Epoch: 135, LR: 0.000590, Loss: 0.0764748, Validation MAE: 6.8745761, Test MAE: 5.5069013, Test MAE norm: 0.0750613
