Epoch: 001, LR: 0.001000, Loss: 0.2701986, Validation MAE: 0.5253610, Test MAE: 0.6118363, Test MAE norm: 0.4343495
Epoch: 002, LR: 0.001000, Loss: 0.3278343, Validation MAE: 0.3989847, Test MAE: 0.4651844, Test MAE norm: 0.3302397
Epoch: 006, LR: 0.001000, Loss: 0.2324027, Validation MAE: 0.3652052, Test MAE: 0.4168651, Test MAE norm: 0.2959373
Epoch: 008, LR: 0.001000, Loss: 0.2266621, Validation MAE: 0.3544924, Test MAE: 0.4166713, Test MAE norm: 0.2957997
Epoch: 009, LR: 0.001000, Loss: 0.2009674, Validation MAE: 0.3337592, Test MAE: 0.3978542, Test MAE norm: 0.2824413
Epoch: 014, LR: 0.001000, Loss: 0.1915454, Validation MAE: 0.3180752, Test MAE: 0.3641429, Test MAE norm: 0.2585092
Epoch: 017, LR: 0.001000, Loss: 0.1853338, Validation MAE: 0.3096592, Test MAE: 0.3747386, Test MAE norm: 0.2660312
Epoch: 018, LR: 0.001000, Loss: 0.1687031, Validation MAE: 0.2889013, Test MAE: 0.3523480, Test MAE norm: 0.2501359
Epoch: 027, LR: 0.001000, Loss: 0.1699765, Validation MAE: 0.2815721, Test MAE: 0.3466507, Test MAE norm: 0.2460913
Epoch: 029, LR: 0.001000, Loss: 0.1708722, Validation MAE: 0.2775621, Test MAE: 0.3392364, Test MAE norm: 0.2408278
Epoch: 036, LR: 0.001000, Loss: 0.1665889, Validation MAE: 0.2733152, Test MAE: 0.3418526, Test MAE norm: 0.2426850
Epoch: 038, LR: 0.001000, Loss: 0.1645738, Validation MAE: 0.2721274, Test MAE: 0.3389269, Test MAE norm: 0.2406081
Epoch: 046, LR: 0.001000, Loss: 0.1605649, Validation MAE: 0.2680929, Test MAE: 0.3261046, Test MAE norm: 0.2315054
Epoch: 055, LR: 0.001000, Loss: 0.1549485, Validation MAE: 0.2644143, Test MAE: 0.3284272, Test MAE norm: 0.2331542
Epoch: 059, LR: 0.001000, Loss: 0.1510272, Validation MAE: 0.2644101, Test MAE: 0.3224289, Test MAE norm: 0.2288959
Epoch: 064, LR: 0.001000, Loss: 0.1528210, Validation MAE: 0.2624488, Test MAE: 0.3145344, Test MAE norm: 0.2232916
Epoch: 065, LR: 0.001000, Loss: 0.1454332, Validation MAE: 0.2619098, Test MAE: 0.3146333, Test MAE norm: 0.2233617
