Epoch: 001, LR: 0.010000, Loss: 0.5965730, Validation MAE: 525.3924561, Test MAE: 914.1636353, Test MAE norm: 80.7625275
Epoch: 002, LR: 0.010000, Loss: 0.6124108, Validation MAE: 307.2341614, Test MAE: 581.6383667, Test MAE norm: 51.3853149
Epoch: 003, LR: 0.010000, Loss: 0.5359348, Validation MAE: 59.2806473, Test MAE: 109.2910995, Test MAE norm: 9.6554108
Epoch: 004, LR: 0.010000, Loss: 0.5320761, Validation MAE: 49.7336655, Test MAE: 88.4160919, Test MAE norm: 7.8111916
Epoch: 005, LR: 0.010000, Loss: 0.5195143, Validation MAE: 10.3997984, Test MAE: 11.6729383, Test MAE norm: 1.0312552
Epoch: 006, LR: 0.010000, Loss: 0.5121714, Validation MAE: 6.0121059, Test MAE: 14.9571466, Test MAE norm: 1.3214012
Epoch: 009, LR: 0.010000, Loss: 0.5074747, Validation MAE: 5.3528290, Test MAE: 8.6978846, Test MAE norm: 0.7684216
Epoch: 010, LR: 0.010000, Loss: 0.4852129, Validation MAE: 5.3178024, Test MAE: 9.0010691, Test MAE norm: 0.7952067
Epoch: 013, LR: 0.010000, Loss: 0.4866534, Validation MAE: 5.0122342, Test MAE: 7.5378513, Test MAE norm: 0.6659376
Epoch: 015, LR: 0.010000, Loss: 0.4824643, Validation MAE: 4.5985537, Test MAE: 5.5591903, Test MAE norm: 0.4911312
Epoch: 025, LR: 0.010000, Loss: 0.4736403, Validation MAE: 7.5335879, Test MAE: 8.5580435, Test MAE norm: 0.7560673
Epoch: 027, LR: 0.009000, Loss: 0.4682584, Validation MAE: 7.3995895, Test MAE: 9.7635498, Test MAE norm: 0.8625687
Epoch: 028, LR: 0.009000, Loss: 0.4584751, Validation MAE: 6.7302065, Test MAE: 9.7136106, Test MAE norm: 0.8581568
Epoch: 038, LR: 0.008100, Loss: 0.4570875, Validation MAE: 179.5749054, Test MAE: 178.1520691, Test MAE norm: 15.7389889
Epoch: 048, LR: 0.008100, Loss: 0.4517068, Validation MAE: 697.4657593, Test MAE: 696.4000854, Test MAE norm: 61.5240326
Epoch: 058, LR: 0.007290, Loss: 0.4463805, Validation MAE: 3113.3515625, Test MAE: 3110.1599121, Test MAE norm: 274.7695923
Epoch: 068, LR: 0.006561, Loss: 0.4370417, Validation MAE: 2946.3779297, Test MAE: 2945.0002441, Test MAE norm: 260.1784363
Epoch: 069, LR: 0.006561, Loss: 0.4377277, Validation MAE: 2436.4746094, Test MAE: 2435.2885742, Test MAE norm: 215.1475525
Epoch: 074, LR: 0.005905, Loss: 0.4342754, Validation MAE: 2249.7783203, Test MAE: 2248.4653320, Test MAE norm: 198.6425018
Epoch: 075, LR: 0.005905, Loss: 0.4284555, Validation MAE: 1907.3476562, Test MAE: 1906.1715088, Test MAE norm: 168.4022675
Epoch: 076, LR: 0.005905, Loss: 0.4377611, Validation MAE: 1875.6407471, Test MAE: 1874.6743164, Test MAE norm: 165.6196289
Epoch: 078, LR: 0.005905, Loss: 0.4282529, Validation MAE: 1845.6470947, Test MAE: 1844.6080322, Test MAE norm: 162.9633942
Epoch: 079, LR: 0.005905, Loss: 0.4344535, Validation MAE: 1517.6665039, Test MAE: 1516.4041748, Test MAE norm: 133.9679565
Epoch: 080, LR: 0.005905, Loss: 0.4343150, Validation MAE: 1366.0064697, Test MAE: 1365.1934814, Test MAE norm: 120.6091232
Epoch: 081, LR: 0.005905, Loss: 0.4267024, Validation MAE: 1330.6099854, Test MAE: 1329.7199707, Test MAE norm: 117.4751892
Epoch: 082, LR: 0.005314, Loss: 0.4261912, Validation MAE: 1061.8869629, Test MAE: 1061.1326904, Test MAE norm: 93.7466278
Epoch: 083, LR: 0.005314, Loss: 0.4295897, Validation MAE: 813.2763672, Test MAE: 811.7680664, Test MAE norm: 71.7163086
Epoch: 092, LR: 0.005314, Loss: 0.4304811, Validation MAE: 792.3129883, Test MAE: 792.1522217, Test MAE norm: 69.9833298
Epoch: 093, LR: 0.004783, Loss: 0.4387272, Validation MAE: 719.1723022, Test MAE: 718.7223511, Test MAE norm: 63.4961090
Epoch: 094, LR: 0.004783, Loss: 0.4409353, Validation MAE: 617.9033203, Test MAE: 616.7728882, Test MAE norm: 54.4892998
Epoch: 095, LR: 0.004783, Loss: 0.4336506, Validation MAE: 472.0597534, Test MAE: 470.6999207, Test MAE norm: 41.5843658
Epoch: 096, LR: 0.004783, Loss: 0.4319246, Validation MAE: 391.2357483, Test MAE: 389.9150391, Test MAE norm: 34.4473610
Epoch: 097, LR: 0.004783, Loss: 0.4258535, Validation MAE: 379.2646484, Test MAE: 378.0471802, Test MAE norm: 33.3988838
Epoch: 098, LR: 0.004783, Loss: 0.4249470, Validation MAE: 353.0217896, Test MAE: 352.2375183, Test MAE norm: 31.1187096
Epoch: 099, LR: 0.004783, Loss: 0.4266897, Validation MAE: 258.9286804, Test MAE: 258.3561401, Test MAE norm: 22.8246822
Epoch: 109, LR: 0.004305, Loss: 0.4157140, Validation MAE: 303.4065247, Test MAE: 302.5814819, Test MAE norm: 26.7318058
Epoch: 110, LR: 0.004305, Loss: 0.4124001, Validation MAE: 293.7992554, Test MAE: 292.9267578, Test MAE norm: 25.8788528
Epoch: 111, LR: 0.004305, Loss: 0.4129491, Validation MAE: 253.0757904, Test MAE: 252.6134491, Test MAE norm: 22.3173409
Epoch: 112, LR: 0.004305, Loss: 0.4166219, Validation MAE: 235.3569489, Test MAE: 234.8279877, Test MAE norm: 20.7460690
Epoch: 113, LR: 0.004305, Loss: 0.4126174, Validation MAE: 167.2339325, Test MAE: 166.5953522, Test MAE norm: 14.7180014
Epoch: 114, LR: 0.004305, Loss: 0.4119530, Validation MAE: 122.6673431, Test MAE: 122.2272339, Test MAE norm: 10.7982645
Epoch: 124, LR: 0.003874, Loss: 0.4137653, Validation MAE: 264.2453308, Test MAE: 262.8869629, Test MAE norm: 23.2249622
Epoch: 125, LR: 0.003874, Loss: 0.4117112, Validation MAE: 239.2138824, Test MAE: 238.0523224, Test MAE norm: 21.0309258
