Command line input: python run_count.py --batch_size 256 --target 4 --model I2GNN --h 3 --seed 1 --epoch 2000 --dataset easy-1
Mean = 0.280, Std = 1.409
Using I2GNN model

Epoch: 001, LR: 0.001000, Loss: 0.4262651, Validation MAE: 0.5867040, Test MAE: 0.6538972, Test MAE norm: 0.4642091
Epoch: 002, LR: 0.001000, Loss: 0.3544331, Validation MAE: 0.5714427, Test MAE: 0.6313768, Test MAE norm: 0.4482216
Epoch: 003, LR: 0.001000, Loss: 0.3327232, Validation MAE: 0.4654823, Test MAE: 0.5024629, Test MAE norm: 0.3567041
Epoch: 004, LR: 0.001000, Loss: 0.2798771, Validation MAE: 0.4510005, Test MAE: 0.4814658, Test MAE norm: 0.3417981
Epoch: 005, LR: 0.001000, Loss: 0.2701990, Validation MAE: 0.4349985, Test MAE: 0.4709220, Test MAE norm: 0.3343129
Epoch: 006, LR: 0.001000, Loss: 0.2552287, Validation MAE: 0.4268996, Test MAE: 0.4786576, Test MAE norm: 0.3398045
Epoch: 007, LR: 0.001000, Loss: 0.2434142, Validation MAE: 0.4052792, Test MAE: 0.4580844, Test MAE norm: 0.3251994
Epoch: 008, LR: 0.001000, Loss: 0.2290710, Validation MAE: 0.3971937, Test MAE: 0.4374925, Test MAE norm: 0.3105810
Epoch: 011, LR: 0.001000, Loss: 0.2280274, Validation MAE: 0.3795633, Test MAE: 0.4035318, Test MAE norm: 0.2864718
Epoch: 012, LR: 0.001000, Loss: 0.2172443, Validation MAE: 0.3580633, Test MAE: 0.3990576, Test MAE norm: 0.2832956
Epoch: 014, LR: 0.001000, Loss: 0.2142551, Validation MAE: 0.3579208, Test MAE: 0.4102257, Test MAE norm: 0.2912239
Epoch: 016, LR: 0.001000, Loss: 0.2147847, Validation MAE: 0.3514595, Test MAE: 0.3909803, Test MAE norm: 0.2775614
Epoch: 019, LR: 0.001000, Loss: 0.1918694, Validation MAE: 0.3409733, Test MAE: 0.3846573, Test MAE norm: 0.2730726
Epoch: 021, LR: 0.001000, Loss: 0.1950186, Validation MAE: 0.3383538, Test MAE: 0.3671391, Test MAE norm: 0.2606362
Epoch: 025, LR: 0.001000, Loss: 0.1963683, Validation MAE: 0.3338111, Test MAE: 0.3875080, Test MAE norm: 0.2750964
Epoch: 035, LR: 0.001000, Loss: 0.2033917, Validation MAE: 0.3980246, Test MAE: 0.4675528, Test MAE norm: 0.3319211
