Command line input: python run_count.py --batch_size 256 --target 2 --model IDGNN --h 3 --seed 1 --epoch 2000 --dataset easy-1
Mean = 9.685, Std = 14.079
Using IDGNN model

Epoch: 001, LR: 0.001000, Loss: 0.4450964, Validation MAE: 6.9018226, Test MAE: 7.4451241, Test MAE norm: 0.5288178
Epoch: 002, LR: 0.001000, Loss: 0.4495866, Validation MAE: 6.7789617, Test MAE: 6.0960345, Test MAE norm: 0.4329937
Epoch: 004, LR: 0.001000, Loss: 0.4384960, Validation MAE: 6.6920538, Test MAE: 6.6444306, Test MAE norm: 0.4719456
Epoch: 005, LR: 0.001000, Loss: 0.4396313, Validation MAE: 6.5307255, Test MAE: 6.4117107, Test MAE norm: 0.4554158
Epoch: 006, LR: 0.001000, Loss: 0.4304290, Validation MAE: 6.3622761, Test MAE: 6.5510783, Test MAE norm: 0.4653149
Epoch: 007, LR: 0.001000, Loss: 0.4163481, Validation MAE: 6.2368569, Test MAE: 6.6561556, Test MAE norm: 0.4727784
Epoch: 008, LR: 0.001000, Loss: 0.4088223, Validation MAE: 6.1563821, Test MAE: 6.4008946, Test MAE norm: 0.4546475
Epoch: 009, LR: 0.001000, Loss: 0.4049519, Validation MAE: 5.9721050, Test MAE: 6.6107388, Test MAE norm: 0.4695525
Epoch: 011, LR: 0.001000, Loss: 0.4112021, Validation MAE: 5.9279995, Test MAE: 6.1342120, Test MAE norm: 0.4357054
Epoch: 013, LR: 0.001000, Loss: 0.4215892, Validation MAE: 5.7224264, Test MAE: 6.2665348, Test MAE norm: 0.4451041
Epoch: 015, LR: 0.001000, Loss: 0.3830731, Validation MAE: 5.2884660, Test MAE: 5.8503280, Test MAE norm: 0.4155415
Epoch: 016, LR: 0.001000, Loss: 0.3549896, Validation MAE: 5.0364623, Test MAE: 5.7012062, Test MAE norm: 0.4049495
Epoch: 026, LR: 0.001000, Loss: 0.3455422, Validation MAE: 5.1850224, Test MAE: 5.9799056, Test MAE norm: 0.4247452
Epoch: 027, LR: 0.001000, Loss: 0.3486047, Validation MAE: 4.8131781, Test MAE: 5.5686884, Test MAE norm: 0.3955370
Epoch: 037, LR: 0.001000, Loss: 0.3799571, Validation MAE: 5.4883313, Test MAE: 6.1885786, Test MAE norm: 0.4395670
Epoch: 039, LR: 0.000900, Loss: 0.3667640, Validation MAE: 5.4838710, Test MAE: 5.9839749, Test MAE norm: 0.4250342
Epoch: 040, LR: 0.000900, Loss: 0.3579024, Validation MAE: 5.3229613, Test MAE: 5.9343247, Test MAE norm: 0.4215077
Epoch: 041, LR: 0.000900, Loss: 0.3484814, Validation MAE: 5.1396685, Test MAE: 5.8549900, Test MAE norm: 0.4158726
Epoch: 042, LR: 0.000900, Loss: 0.3447376, Validation MAE: 5.0185013, Test MAE: 5.7298341, Test MAE norm: 0.4069829
