Command line input: python run_count.py --batch_size 256 --target 6 --model I2GNN --h 3 --seed 1 --epoch 2000 --dataset easy-1
Mean = 15.135, Std = 53.028
Using I2GNN model

Epoch: 001, LR: 0.001000, Loss: 0.5691247, Validation MAE: 28.2134857, Test MAE: 26.7530079, Test MAE norm: 0.5045048
Epoch: 002, LR: 0.001000, Loss: 0.4729404, Validation MAE: 22.7491283, Test MAE: 21.9945908, Test MAE norm: 0.4147712
Epoch: 003, LR: 0.001000, Loss: 0.4025548, Validation MAE: 17.8709049, Test MAE: 16.8641644, Test MAE norm: 0.3180223
Epoch: 005, LR: 0.001000, Loss: 0.4265348, Validation MAE: 12.1849823, Test MAE: 11.5837746, Test MAE norm: 0.2184453
Epoch: 006, LR: 0.001000, Loss: 0.2224751, Validation MAE: 11.2383690, Test MAE: 10.4150257, Test MAE norm: 0.1964052
Epoch: 011, LR: 0.001000, Loss: 0.3085630, Validation MAE: 10.7955713, Test MAE: 9.7331495, Test MAE norm: 0.1835465
Epoch: 015, LR: 0.001000, Loss: 0.1762789, Validation MAE: 10.6692400, Test MAE: 9.7467375, Test MAE norm: 0.1838027
Epoch: 016, LR: 0.001000, Loss: 0.1811501, Validation MAE: 9.7565813, Test MAE: 8.6055212, Test MAE norm: 0.1622818
Epoch: 017, LR: 0.001000, Loss: 0.1702570, Validation MAE: 8.8603306, Test MAE: 7.7963123, Test MAE norm: 0.1470219
Epoch: 020, LR: 0.001000, Loss: 0.1546817, Validation MAE: 8.1197453, Test MAE: 6.8931050, Test MAE norm: 0.1299893
Epoch: 023, LR: 0.001000, Loss: 0.1411824, Validation MAE: 7.5123229, Test MAE: 6.5924845, Test MAE norm: 0.1243202
Epoch: 024, LR: 0.001000, Loss: 0.1289202, Validation MAE: 7.3891621, Test MAE: 6.4125195, Test MAE norm: 0.1209265
Epoch: 025, LR: 0.001000, Loss: 0.1296061, Validation MAE: 7.2476387, Test MAE: 6.8671689, Test MAE norm: 0.1295002
Epoch: 026, LR: 0.001000, Loss: 0.1232469, Validation MAE: 6.5185394, Test MAE: 5.9897695, Test MAE norm: 0.1129543
Epoch: 027, LR: 0.001000, Loss: 0.1119202, Validation MAE: 6.1285181, Test MAE: 5.8254642, Test MAE norm: 0.1098559
