Command line input: python run_count.py --batch_size 256 --target 4 --model GNNAK --h 3 --seed 1 --epoch 2000 --dataset easy-1
Mean = 0.280, Std = 1.409
Using GNNAK model

Epoch: 001, LR: 0.001000, Loss: 0.4765262, Validation MAE: 0.6664627, Test MAE: 0.7606031, Test MAE norm: 0.5399608
Epoch: 002, LR: 0.001000, Loss: 0.4306464, Validation MAE: 0.5490111, Test MAE: 0.6225665, Test MAE norm: 0.4419671
Epoch: 003, LR: 0.001000, Loss: 0.3206283, Validation MAE: 0.5006132, Test MAE: 0.5591461, Test MAE norm: 0.3969442
Epoch: 004, LR: 0.001000, Loss: 0.2886694, Validation MAE: 0.4634605, Test MAE: 0.5112659, Test MAE norm: 0.3629535
Epoch: 005, LR: 0.001000, Loss: 0.2679467, Validation MAE: 0.4291232, Test MAE: 0.4840010, Test MAE norm: 0.3435979
Epoch: 007, LR: 0.001000, Loss: 0.2903454, Validation MAE: 0.3845350, Test MAE: 0.4416082, Test MAE norm: 0.3135027
Epoch: 009, LR: 0.001000, Loss: 0.2167569, Validation MAE: 0.3686852, Test MAE: 0.4305391, Test MAE norm: 0.3056446
Epoch: 010, LR: 0.001000, Loss: 0.2104925, Validation MAE: 0.3554103, Test MAE: 0.4115373, Test MAE norm: 0.2921550
Epoch: 011, LR: 0.001000, Loss: 0.1906576, Validation MAE: 0.3364080, Test MAE: 0.3834055, Test MAE norm: 0.2721839
Epoch: 014, LR: 0.001000, Loss: 0.1857803, Validation MAE: 0.3235448, Test MAE: 0.3676679, Test MAE norm: 0.2610116
Epoch: 018, LR: 0.001000, Loss: 0.1790660, Validation MAE: 0.3153813, Test MAE: 0.3555453, Test MAE norm: 0.2524056
Epoch: 025, LR: 0.001000, Loss: 0.1776607, Validation MAE: 0.3057121, Test MAE: 0.3508672, Test MAE norm: 0.2490846
Epoch: 028, LR: 0.001000, Loss: 0.1748916, Validation MAE: 0.3044595, Test MAE: 0.3475285, Test MAE norm: 0.2467144
Epoch: 038, LR: 0.001000, Loss: 0.1718749, Validation MAE: 0.3183257, Test MAE: 0.3426859, Test MAE norm: 0.2432766
Epoch: 040, LR: 0.000900, Loss: 0.1689264, Validation MAE: 0.3140421, Test MAE: 0.3551099, Test MAE norm: 0.2520966
Epoch: 041, LR: 0.000900, Loss: 0.1689198, Validation MAE: 0.2985594, Test MAE: 0.3439384, Test MAE norm: 0.2441658
Epoch: 046, LR: 0.000900, Loss: 0.1646663, Validation MAE: 0.2903083, Test MAE: 0.3347386, Test MAE norm: 0.2376348
Epoch: 051, LR: 0.000900, Loss: 0.1568232, Validation MAE: 0.2874738, Test MAE: 0.3347186, Test MAE norm: 0.2376206
Epoch: 061, LR: 0.000900, Loss: 0.1620276, Validation MAE: 0.3040684, Test MAE: 0.3518188, Test MAE norm: 0.2497602
Epoch: 062, LR: 0.000900, Loss: 0.1604091, Validation MAE: 0.3038121, Test MAE: 0.3387716, Test MAE norm: 0.2404978
Epoch: 063, LR: 0.000810, Loss: 0.1608482, Validation MAE: 0.2975458, Test MAE: 0.3394582, Test MAE norm: 0.2409852
Epoch: 064, LR: 0.000810, Loss: 0.1587276, Validation MAE: 0.2898056, Test MAE: 0.3371704, Test MAE norm: 0.2393611
Epoch: 065, LR: 0.000810, Loss: 0.1543340, Validation MAE: 0.2876270, Test MAE: 0.3277844, Test MAE norm: 0.2326979
Epoch: 067, LR: 0.000810, Loss: 0.1546398, Validation MAE: 0.2834246, Test MAE: 0.3221835, Test MAE norm: 0.2287217
Epoch: 069, LR: 0.000810, Loss: 0.1540892, Validation MAE: 0.2816227, Test MAE: 0.3154860, Test MAE norm: 0.2239671
Epoch: 073, LR: 0.000810, Loss: 0.1529109, Validation MAE: 0.2755928, Test MAE: 0.3183770, Test MAE norm: 0.2260195
Epoch: 083, LR: 0.000810, Loss: 0.1658117, Validation MAE: 0.3108406, Test MAE: 0.3288787, Test MAE norm: 0.2334748
Epoch: 085, LR: 0.000729, Loss: 0.1577249, Validation MAE: 0.2993121, Test MAE: 0.3175570, Test MAE norm: 0.2254374
Epoch: 086, LR: 0.000729, Loss: 0.1540490, Validation MAE: 0.2837197, Test MAE: 0.3379949, Test MAE norm: 0.2399464
Epoch: 087, LR: 0.000729, Loss: 0.1535194, Validation MAE: 0.2812792, Test MAE: 0.3371883, Test MAE norm: 0.2393738
Epoch: 090, LR: 0.000729, Loss: 0.1501300, Validation MAE: 0.2812274, Test MAE: 0.3184125, Test MAE norm: 0.2260446
Epoch: 091, LR: 0.000729, Loss: 0.1541497, Validation MAE: 0.2773468, Test MAE: 0.3198678, Test MAE norm: 0.2270778
Epoch: 096, LR: 0.000656, Loss: 0.1523210, Validation MAE: 0.2761859, Test MAE: 0.3094127, Test MAE norm: 0.2196556
Epoch: 098, LR: 0.000656, Loss: 0.1492613, Validation MAE: 0.2713768, Test MAE: 0.3057168, Test MAE norm: 0.2170319
