Command line input: python run_count.py --batch_size 256 --target 1 --model PPGN --h 3 --seed 1 --epoch 2000 --dataset easy-1
Mean = 8.080, Std = 23.150
Using PPGN model

Epoch: 001, LR: 0.001000, Loss: 0.9008592, Validation MAE: 13.7177048, Test MAE: 11.1641407, Test MAE norm: 0.4822585
Epoch: 003, LR: 0.001000, Loss: 0.7407939, Validation MAE: 12.3733988, Test MAE: 13.1547298, Test MAE norm: 0.5682462
Epoch: 004, LR: 0.001000, Loss: 0.5325498, Validation MAE: 4.8740735, Test MAE: 3.2428117, Test MAE norm: 0.1400801
Epoch: 008, LR: 0.001000, Loss: 0.3347694, Validation MAE: 4.7086744, Test MAE: 4.7936378, Test MAE norm: 0.2070712
Epoch: 010, LR: 0.001000, Loss: 0.2928891, Validation MAE: 2.7736027, Test MAE: 3.0626972, Test MAE norm: 0.1322996
Epoch: 015, LR: 0.001000, Loss: 0.1901580, Validation MAE: 2.3058419, Test MAE: 2.3328183, Test MAE norm: 0.1007710
Epoch: 020, LR: 0.001000, Loss: 0.1420898, Validation MAE: 2.0952520, Test MAE: 1.9807167, Test MAE norm: 0.0855612
Epoch: 025, LR: 0.001000, Loss: 0.1353820, Validation MAE: 1.8175874, Test MAE: 2.0023363, Test MAE norm: 0.0864951
Epoch: 028, LR: 0.001000, Loss: 0.1288133, Validation MAE: 1.6112201, Test MAE: 1.9134486, Test MAE norm: 0.0826554
Epoch: 033, LR: 0.001000, Loss: 0.0965834, Validation MAE: 1.5692478, Test MAE: 1.7332171, Test MAE norm: 0.0748700
Epoch: 034, LR: 0.001000, Loss: 0.0685201, Validation MAE: 1.5375205, Test MAE: 1.7961590, Test MAE norm: 0.0775889
Epoch: 037, LR: 0.001000, Loss: 0.0746442, Validation MAE: 1.4578248, Test MAE: 1.6881808, Test MAE norm: 0.0729245
Epoch: 041, LR: 0.001000, Loss: 0.0685053, Validation MAE: 1.4278448, Test MAE: 1.6492132, Test MAE norm: 0.0712412
Epoch: 051, LR: 0.001000, Loss: 0.0668101, Validation MAE: 2.7448032, Test MAE: 2.8520148, Test MAE norm: 0.1231988
Epoch: 053, LR: 0.000900, Loss: 0.1165099, Validation MAE: 1.5328729, Test MAE: 1.7077732, Test MAE norm: 0.0737709
Epoch: 063, LR: 0.000900, Loss: 0.0780816, Validation MAE: 3.8185506, Test MAE: 3.4424949, Test MAE norm: 0.1487058
Epoch: 065, LR: 0.000810, Loss: 0.1622423, Validation MAE: 2.6847265, Test MAE: 2.5436239, Test MAE norm: 0.1098772
Epoch: 066, LR: 0.000810, Loss: 0.1065002, Validation MAE: 2.0504844, Test MAE: 2.1687272, Test MAE norm: 0.0936827
Epoch: 071, LR: 0.000810, Loss: 0.1134810, Validation MAE: 2.0453582, Test MAE: 1.9111559, Test MAE norm: 0.0825564
Epoch: 075, LR: 0.000729, Loss: 0.1004738, Validation MAE: 1.3417614, Test MAE: 1.4178780, Test MAE norm: 0.0612482
Epoch: 085, LR: 0.000729, Loss: 0.0686870, Validation MAE: 2.1818795, Test MAE: 2.2506523, Test MAE norm: 0.0972217
Epoch: 087, LR: 0.000656, Loss: 0.1121107, Validation MAE: 2.1017637, Test MAE: 2.1811194, Test MAE norm: 0.0942180
Epoch: 088, LR: 0.000656, Loss: 0.0874444, Validation MAE: 1.5459319, Test MAE: 1.5550357, Test MAE norm: 0.0671730
Epoch: 091, LR: 0.000656, Loss: 0.0831554, Validation MAE: 1.4005600, Test MAE: 1.4238691, Test MAE norm: 0.0615070
Epoch: 099, LR: 0.000590, Loss: 0.0720755, Validation MAE: 1.3998944, Test MAE: 1.4128374, Test MAE norm: 0.0610305
